scientificName
Andrena lindbergella
Andrena lineolata
Andrena livens
Andrena longibarbis
Andrena lonicera
Andrena lusitania
Andrena macroptera
Andrena maderensis
Andrena magna
Andrena magunta
Andrena marginata
Andrena mariana
Andrena medeninensis
Andrena mediovittata
Andrena mehelyi
Andrena melacana
Andrena merula
Andrena metallescens
Andrena microthorax
Andrena miegiella
Andrena minapalumboi
Andrena minutula
Andrena minutuloides
Andrena mistrensis
Andrena mitis
Andrena mocsaryi
Andrena monacha
Andrena monilia
Andrena montana
Andrena montarca
Andrena morio
Andrena mucida
Andrena mucronata
Andrena murana
Andrena muscaria
Andrena nana
Andrena nanaeformis
Andrena nanula
Andrena nasuta
Andrena nebularia
Andrena neocypriaca
Andrena neovirida
Andrena nigriceps
Andrena nigroaenea
Andrena nigroolivacea
Andrena nigropilosa
Andrena nigrospina
Andrena nigroviridula
Andrena nilotica
Andrena nisoria
Andrena nitida
Andrena nitidemula
Andrena nitidiuscula
Andrena nitidula
Andrena niveata
Andrena nobilis
Andrena notata
Andrena nucleola
Andrena numida
Andrena nuptialis
Andrena nycthemera
Andrena obsoleta
Andrena oedicnema
Andrena olympica
Andrena omnilaevis
Andrena optata
Andrena oralis
Andrena orana
Andrena orbitalis
Andrena orientana
Andrena ornata
Andrena ortizi
Andrena ovata
Andrena ovatula
Andrena oviventris
Andrena paganettina
Andrena pallidicincta
Andrena pallitarsis
Andrena pandellei
Andrena pandosa
Andrena panurgimorpha
Andrena panurgina
Andrena paramythensis
Andrena parata
Andrena pareklisiae
Andrena parviceps
Andrena passerina
Andrena pastellensis
Andrena paucisquama
Andrena pauxilla
Andrena pelagonia
Andrena pellucens
Andrena pelopa
Andrena phoenicura
Andrena pileata
Andrena pilipes
Andrena pirinia
Andrena polita
Andrena pontica
Andrena portosanctana
Andrena potentillae
Andrena poupillieri
Andrena praecox
Andrena probata
Andrena producta
Andrena propinqua
Andrena proxima
Andrena pruinosa
Andrena pusilla
Andrena pyropygia
Andrena pyrozonata
Andrena quadrimaculata
Andrena querquedula
Andrena ramosa
Andrena ranunculi
Andrena ranunculorum
Andrena relata
Andrena resoluta
Andrena rhenana
Andrena rhypara
Andrena rhyssonota
Andrena robusta
Andrena rogenhoferi
Andrena roripae
Andrena rosae
Andrena roseipes
Andrena rotundata
Andrena rotundilabris
Andrena rudolfae
Andrena ruficrus
Andrena rufizona
Andrena rufula
Andrena rugothorace
Andrena rugulosa
Andrena rugulosella
Andrena russula
Andrena saettana
Andrena sagittaria
Andrena sandanskia
Andrena sardoa
Andrena savignyi
Andrena saxonica
Andrena schencki
Andrena schlettereri
Andrena schmiedeknechti
Andrena schulzi
Andrena schwarzi
Andrena scita
Andrena scotica
Andrena semiflava
Andrena semilaevis
Andrena seminuda
Andrena semirubra
Andrena senecionis
Andrena sericata
Andrena serraticornis
Andrena sibthorpi
Andrena sillata
Andrena simillima
Andrena simontornyella
Andrena solenopalpa
Andrena soror
Andrena sphecodimorpha
Andrena spolata
Andrena spreta
Andrena stabiana
Andrena standfussorum
Andrena stellaris
Andrena stepposa
Andrena stigmatica
Andrena stoeckhertella
Andrena strohmella
Andrena subopaca
Andrena suerinensis
Andrena susterai
Andrena symphyti
Andrena synadelpha
Andrena taedium
Andrena taprobana
Andrena taraxaci
Andrena tarsata
Andrena taxana
Andrena tenostra
Andrena tenuiformis
Andrena tenuistriata
Andrena thomsonii
Andrena thoracica
Andrena tiaretta
Andrena tibialis
Andrena tomora
Andrena torda
Andrena transitoria
Andrena tricuspidata
Andrena tridentata
Andrena trikalensis
Andrena trimmerana
Andrena tringa
Andrena troodica
Andrena truncatilabris
Andrena tscheki
Andrena tuberculifera
Andrena tunetana
Andrena ulula
Andrena ungeri
Andrena urdula
Andrena vacella
Andrena vaga
Andrena varia
Andrena variabilis
Andrena varians
Andrena varuga
Andrena vaulogeri
Andrena ventralis
Andrena ventricosa
Andrena verae
Andrena verticalis
Andrena vetula
Andrena villipes
Andrena viridescens
Andrena vocifera
Andrena volgensis
Andrena vulcana
Andrena vulpecula
Andrena walishanovi
Andrena westensis
Andrena wilhelmi
Andrena wilkella
Andrena wollastoni
Camptopoeum friesei
Camptopoeum frontale
Camptopoeum nasutum
Camptopoeum variegatum
Clavipanurgus sculpturatus
Cubiandrena cubiceps
Flavipanurgus flavus
Flavipanurgus granadensis
Flavipanurgus ibericus
Flavipanurgus kastiliensis
Flavipanurgus merceti
Flavipanurgus venustus
Halopanurgus baldocki
Halopanurgus fuzetus
Melitturga caudata
Melitturga clavicornis
Melitturga praestans
Melitturga spinosa
Melitturga syriaca
Melitturga taurica
Panurginus albopilosus
Panurginus alpinus
Panurginus alticolus
Panurginus annulatus
Panurginus brullei
Panurginus corpanus
Panurginus herzi
Panurginus labiatus
Panurginus lactipennis
Panurginus montanus
Panurginus romani
Panurginus schwarzi
Panurginus sericatus
Panurginus turcomanicus
Panurginus tyrolensis
Panurgus banksianus
Panurgus calcaratus
Panurgus canarius
Panurgus canescens
Panurgus cephalotes
Panurgus corsicus
Panurgus dargius
Panurgus dentipes
Panurgus meridionalis
Panurgus oblitus
Panurgus perezi
Panurgus pici
Panurgus siculus
Simpanurgus phyllopodus
Amegilla albigena
Amegilla andresi
Amegilla canifrons
Amegilla fasciata
Amegilla garrula
Amegilla nigricornis
Amegilla ochroleuca
Amegilla quadrifasciata
Amegilla salviae
Amegilla savignyi
Amegilla velocissima
Ammobates armeniacus
Ammobates biastoides
Ammobates dusmeti
Ammobates mavromoustakisi
Ammobates melectoides
Ammobates muticus
Ammobates opacus
Ammobates oraniensis
Ammobates punctatus
Ammobates rufiventris
Ammobates sanguineus
Ammobates similis
Ammobates verhoeffi
Ammobates vinctus
Ammobatoides abdominalis
Ammobatoides luctuosus
Ammobatoides okalii
Ammobatoides scriptus
Ancyla asiatica
Ancyla cretensis
Ancyla holtzi
Ancyla nigricornis
Ancyla orientalica
Anthophora aestivalis
Anthophora affinis
Anthophora agama
Anthophora albosignata
Anthophora alluaudi
Anthophora altaica
Anthophora astragali
Anthophora atriceps
Anthophora atricilla
Anthophora atroalba
Anthophora balassogloi
Anthophora balearica
Anthophora balneorum
Anthophora bimaculata
Anthophora borealis
Anthophora calcarata
Anthophora canescens
Anthophora cincrea
Anthophora cinerascens
Anthophora crassipes
Anthophora crinipes
Anthophora crysocnemis
Anthophora dalmatica
Anthophora deserticola
Anthophora dispar
Anthophora dubia
Anthophora dufourii
Anthophora femorata
Anthophora ferruginea
Anthophora fulvipes
Anthophora fulvitarsis
Anthophora fulvodimidiata
Anthophora furcata
Anthophora gallica
Anthophora gracilipes
Anthophora harmalae
Anthophora hispanica
Anthophora ireos
Anthophora laevigata
Anthophora lanzarotensis
Anthophora larvata
Anthophora leucophaea
Anthophora lieftincki
Anthophora monacha
Anthophora mucida
Anthophora nigriceps
Anthophora nigrovittata
Anthophora orientalis
Anthophora orotavae
Anthophora pedata
Anthophora plagiata
Anthophora plumipes
Anthophora podagra
Anthophora ponomarevae
Anthophora porphyrea
Anthophora pruinosa
Anthophora pubescens
Anthophora pulverosa
Anthophora punctilabris
Anthophora purpuraria
Anthophora quadricolor
Anthophora quadrimaculata
Anthophora raddei
Anthophora retusa
Anthophora robusta
Anthophora rogenhoferi
Anthophora romandii
Anthophora rutilans
Anthophora segnis
Anthophora senescens
Anthophora senilis
Anthophora sichelii
Anthophora socia
Anthophora testaceipes
Anthophora uniciliata
Anthophora ventilabris
Anthophora vernalis
Apis mellifera
Biastes brevicornis
Biastes emarginatus
Biastes truncatus
Bombus alpinus
Bombus argillaceus
Bombus armeniacus
Bombus balteatus
Bombus barbutellus
Bombus bohemicus
Bombus brodmannicus
Bombus campestris
Bombus cingulatus
Bombus confusus
Bombus consobrinus
Bombus cryptarum
Bombus cullumanus
Bombus deuteronymus
Bombus distinguendus
Bombus flavidus
Bombus fragrans
Bombus gerstaeckeri
Bombus glacialis
Bombus haematurus
Bombus hortorum
Bombus humilis
Bombus hyperboreus
Bombus hypnorum
Bombus inexspectatus
Bombus jonellus
Bombus konradini
Bombus laesus
Bombus lapidarius
Bombus lapponicus
Bombus lucorum
Bombus magnus
Bombus mendax
Bombus mesomelas
Bombus mlokosievitzii
Bombus modestus
Bombus monticola
Bombus mucidus
Bombus muscorum
Bombus niveatus
Bombus norvegicus
Bombus pascuorum
Bombus patagiatus
Bombus pomorum
Bombus pratorum
Bombus pyrenaeus
Bombus pyrrhopygus
Bombus quadricolor
Bombus renardi
Bombus ruderarius
Bombus ruderatus
Bombus rupestris
Bombus saltuarius
Bombus schrencki
Bombus semenoviellus
Bombus sichelii
Bombus soroeensis
Bombus sporadicus
Bombus subterraneus
Bombus sylvarum
Bombus sylvestris
Bombus terrestris
Bombus vestalis
Bombus veteranus
Bombus wurflenii
Bombus xanthopus
Bombus zonatus
Ceratina acuta
Ceratina albosticta
Ceratina bispinosa
Ceratina callosa
Ceratina chalcites
Ceratina chalybea
Ceratina chrysomalla
Ceratina cucurbitina
Ceratina cyanea
Ceratina cypriaca
Ceratina dallatorreana
Ceratina dentiventris
Ceratina gravidula
Ceratina loewi
Ceratina mandibularis
Ceratina mocsaryi
Ceratina moricei
Ceratina nigroaenea
Ceratina nigrolabiata
Ceratina parvula
Ceratina sakagamii
Ceratina saundersi
Ceratina schwarzi
Ceratina tarsata
Ceratina teunisseni
Ceratina zandeni
Chiasmognathus orientanus
Epeoloides coecutiens
Epeolus alpinus
Epeolus aureovestitus
Epeolus bischoffi
Epeolus compar
Epeolus cruciger
Epeolus fallax
Epeolus fasciatus
Epeolus flavociliatus
Epeolus ibericus
Epeolus intermedius
Epeolus julliani
Epeolus productulus
Epeolus schummeli
Epeolus siculus
Epeolus sigillatus
Epeolus tarsalis
Epeolus transitorius
Epeolus variegatus
Eucera aequata
Eucera albofasciata
Eucera alborufa
Eucera algira
Eucera atriceps
Eucera barbiventris
Eucera bidentata
Eucera brachycera
Eucera breviceps
Eucera caerulescens
Eucera caspica
Eucera cineraria
Eucera clypeata
Eucera codinai
Eucera collaris
Eucera confinis
Eucera curvitarsis
Eucera cypria
Eucera dafnii
Eucera dalmatica
Eucera digitata
Eucera dimidiata
Eucera ebmeri
Eucera elongatula
Eucera excisa
Eucera fasciata
Eucera ferghanica
Eucera flavicornis
Eucera furfurea
Eucera gaullei
Eucera gracilipes
Eucera grisea
Eucera helvola
Eucera hispana
Eucera hungarica
Eucera intermedia
Eucera interrupta
Eucera kullenbergi
Eucera lanuginosa
Eucera laxiscopa
Eucera longicornis
Eucera maroccana
Eucera mastrucata
Eucera matalae
Eucera mediterranea
Eucera melectoides
Eucera microsoma
Eucera morio
Eucera nigrescens
Eucera nigrifacies
Eucera nigrilabris
Eucera notata
Eucera numida
Eucera obliterata
Eucera obscura
Eucera oraniensis
Eucera palaestinae
Eucera pannonica
Eucera paraclypeata
Eucera parnassia
Eucera parvicornis
Eucera penicillata
Eucera plumigera
Eucera pollinaris
Eucera pollinosa
Eucera proxima
Eucera pseudeucnemidea
Eucera punctatissima
Eucera puncticollis
Eucera punctulata
Eucera pythagoras
Eucera quilisi
Eucera rufa
Eucera ruficollis
Eucera rufipes
Eucera seminuda
Eucera sogdiana
Eucera squamosa
Eucera syriaca
Eucera taurea
Eucera taurica
Eucera terminata
Eucera transitoria
Eucera tricincta
Eucera tristis
Eucera velutina
Eucera vernalis
Eucera vittulata
Eucera vulpes
Habropoda ezonata
Habropoda tarsata
Habropoda zonatula
Haetosmia circumventa
Melecta aegyptiaca
Melecta albifrons
Melecta alcestis
Melecta amanda
Melecta baerii
Melecta canariensis
Melecta caroli
Melecta curvispina
Melecta diacantha
Melecta duodecimmaculata
Melecta eversmanni
Melecta festiva
Melecta fulgida
Melecta funeraria
Melecta gracilipes
Melecta grandis
Melecta guichardi
Melecta guilochei
Melecta italica
Melecta leucorhyncha
Melecta luctuosa
Melecta mundula
Melecta obscura
Melecta prophanta
Melecta rutenica
Melecta tuberculata
Nomada accentifera
Nomada achaica
Nomada acutispina
Nomada aeginaica
Nomada agrestis
Nomada alboguttata
Nomada alpigena
Nomada argentata
Nomada argentea
Nomada ariasi
Nomada armata
Nomada arrogans
Nomada atroscutellaris
Nomada babiyi
Nomada baccata
Nomada barcelonensis
Nomada basalis
Nomada beaumonti
Nomada bifasciata
Nomada bispinosa
Nomada blepharipes
Nomada bluethgeni
Nomada bolivari
Nomada bouceki
Nomada braunsiana
Nomada breviceps
Nomada breviscapa
Nomada cadiza
Nomada calimorpha
Nomada carnifex
Nomada caspia
Nomada castellana
Nomada cherkesiana
Nomada collarae
Nomada concolor
Nomada confinis
Nomada conjungens
Nomada connectens
Nomada corcyraea
Nomada coronata
Nomada coxalis
Nomada crenulata
Nomada cretensis
Nomada cristata
Nomada cruenta
Nomada cypria
Nomada cypricola
Nomada diacantha
Nomada dira
Nomada discedens
Nomada discrepans
Nomada distinguenda
Nomada dolosa
Nomada dubia
Nomada duplex
Nomada ebmeri
Nomada ecarinata
Nomada elsei
Nomada emarginata
Nomada eos
Nomada errans
Nomada erythrocephala
Nomada fabriciana
Nomada facilis
Nomada fallax
Nomada femoralis
Nomada fenestrata
Nomada ferruginata
Nomada filicornis
Nomada flava
Nomada flavigenis
Nomada flavilabris
Nomada flavinervis
Nomada flavoguttata
Nomada flavopicta
Nomada fucata
Nomada fulvicornis
Nomada furva
Nomada furvoides
Nomada fusca
Nomada fuscicornis
Nomada gageae
Nomada glaberrima
Nomada glaucopis
Nomada goodeniana
Nomada gransassoi
Nomada gredosiana
Nomada gribodoi
Nomada gruenwaldti
Nomada guichardi
Nomada guttulata
Nomada halophila
Nomada hera
Nomada hirtipes
Nomada hispanica
Nomada hungarica
Nomada illustris
Nomada immaculata
Nomada imperialis
Nomada incisa
Nomada insignipes
Nomada integra
Nomada italica
Nomada jaramensis
Nomada kervilleana
Nomada kohli
Nomada kornosica
Nomada kriesteni
Nomada lamellata
Nomada lapillula
Nomada lateritia
Nomada lathburiana
Nomada laticrus
Nomada legoffi
Nomada leucophthalma
Nomada limassolica
Nomada linsenmaieri
Nomada litigiosa
Nomada lucidula
Nomada lutea
Nomada luteipes
Nomada maculicornis
Nomada mandibularis
Nomada marshamella
Nomada mauritanica
Nomada mavromoustakisi
Nomada maxschwarzi
Nomada melanopyga
Nomada melathoracica
Nomada merceti
Nomada minuscula
Nomada mitaii
Nomada mocsaryi
Nomada moeschleri
Nomada montarco
Nomada moravitzii
Nomada mutabilis
Nomada mutica
Nomada nausicaa
Nomada nesiotica
Nomada nigrifrons
Nomada nigrilabris
Nomada nigrospina
Nomada nigrovaria
Nomada nobilis
Nomada noskiewiczi
Nomada numida
Nomada obscura
Nomada obtusifrons
Nomada oculata
Nomada opaca
Nomada opaciformis
Nomada oralis
Nomada orbitalis
Nomada ottomanensis
Nomada pallispinosa
Nomada panurgina
Nomada panzeri
Nomada pastoralis
Nomada pectoralis
Nomada piccioliana
Nomada piliventris
Nomada pilosa
Nomada platythorax
Nomada pleurosticta
Nomada polemediana
Nomada posthuma
Nomada priesneri
Nomada propinqua
Nomada pruinosa
Nomada pulchra
Nomada pygidialis
Nomada pyrgosica
Nomada radoszkowskii
Nomada rhenana
Nomada roberjeotiana
Nomada rostrata
Nomada rubiginosa
Nomada rubricollis
Nomada rubricosa
Nomada rubricoxa
Nomada rubriventris
Nomada ruficornis
Nomada rufipes
Nomada rufoabdominalis
Nomada sabulosa
Nomada sanguinea
Nomada scheuchli
Nomada serricornis
Nomada sexfasciata
Nomada sheppardana
Nomada sicula
Nomada signata
Nomada similis
Nomada simulatrix
Nomada smiti
Nomada standfussi
Nomada stigma
Nomada stoeckherti
Nomada striata
Nomada subcornuta
Nomada succincta
Nomada sybarita
Nomada symphyti
Nomada tarsalis
Nomada tenella
Nomada teunisseni
Nomada thersites
Nomada tormentillae
Nomada trapeziformis
Nomada tridentirostris
Nomada trispinosa
Nomada tuberculifera
Nomada umbrosa
Nomada unica
Nomada unispinosa
Nomada verna
Nomada villosa
Nomada warnckei
Nomada yarrowi
Nomada yermasoyiae
Nomada zonata
Parammobatodes maroccanus
Parammobatodes minutus
Pasites maculatus
Schmiedeknechtia oraniensis
Tarsalia ancyliformis
Tarsalia hirtipes
Tetralonia alticincta
Tetralonia cinctella
Tetralonia dentata
Tetralonia fulvescens
Tetralonia gennargentui
Tetralonia glauca
Tetralonia graja
Tetralonia hohmanni
Tetralonia iberica
Tetralonia inulae
Tetralonia julliani
Tetralonia lanzarotensis
Tetralonia lyncea
Tetralonia malvae
Tetralonia nana
Tetralonia pollinosa
Tetralonia ruficornis
Tetralonia salicariae
Tetralonia scabiosae
Tetralonia strigata
Tetralonia vicina
Thyreus affinis
Thyreus elegans
Thyreus hellenicus
Thyreus hirtus
Thyreus histrionicus
Thyreus hohmanni
Thyreus orbatus
Thyreus picaron
Thyreus ramosus
Thyreus scutellaris
Thyreus truncatus
Triepeolus tristis
Xylocopa amedaei
Xylocopa cantabrita
Xylocopa iris
Xylocopa nigrita
Xylocopa olivieri
Xylocopa pubescens
Xylocopa valga
Xylocopa violacea
Xylocopa virginica
Colletes abeillei
Colletes acutiformis
Colletes acutus
Colletes albomaculatus
Colletes anceps
Colletes anchusae
Colletes brevigena
Colletes canescens
Colletes carinatus
Colletes cariniger
Colletes caskanus
Colletes caspicus
Colletes chengtehensis
Colletes collaris
Colletes conradti
Colletes creticus
Colletes cunicularius
Colletes cyprius
Colletes daviesanus
Colletes dimidiatus
Colletes dinizi
Colletes dusmeti
Colletes eous
Colletes escalerai
Colletes floralis
Colletes fodiens
Colletes foveolaris
Colletes gallicus
Colletes graeffei
Colletes halophilus
Colletes hederae
Colletes hethiticus
Colletes hylaeiformis
Colletes impunctatus
Colletes inexpectatus
Colletes intricans
Colletes jansmiti
Colletes kozlovi
Colletes ligatus
Colletes maidli
Colletes marginatus
Colletes merceti
Colletes meyeri
Colletes mlokossewiczi
Colletes moricei
Colletes nasutus
Colletes nigricans
Colletes noskiewiczi
Colletes pannonicus
Colletes perezi
Colletes pulchellus
Colletes punctatus
Colletes schmidi
Colletes senilis
Colletes sidemii
Colletes sierrensis
Colletes similis
Colletes squamulosus
Colletes standfussi
Colletes subnitens
Colletes succinctus
Colletes tardus
Colletes tuberculatus
Colletes tuberculiger
Colletes wacki
Colletes wolfi
Hylaeus absolutus
Hylaeus adriaticus
Hylaeus alpinus
Hylaeus angustatus
Hylaeus annularis
Hylaeus annulatus
Hylaeus ater
Hylaeus azorae
Hylaeus biarmicus
Hylaeus bifasciatus
Hylaeus brachycephalus
Hylaeus brevicornis
Hylaeus canariensis
Hylaeus cardioscapus
Hylaeus clypearis
Hylaeus communis
Hylaeus conformis
Hylaeus confusus
Hylaeus convergens
Hylaeus coriaceus
Hylaeus cornutus
Hylaeus crassanus
Hylaeus cypricola
Hylaeus deceptorius
Hylaeus decipiens
Hylaeus difformis
Hylaeus dilatatus
Hylaeus duckei
Hylaeus euryscapus
Hylaeus friesei
Hylaeus garrulus
Hylaeus gazagnairei
Hylaeus gibbus
Hylaeus glacialis
Hylaeus gracilicornis
Hylaeus gredleri
Hylaeus hellenicus
Hylaeus hohmanni
Hylaeus hyalinatus
Hylaeus hyperpunctatus
Hylaeus hyrcanius
Hylaeus ibericus
Hylaeus imparilis
Hylaeus incongruus
Hylaeus intermedius
Hylaeus kahri
Hylaeus koenigsmanni
Hylaeus leptocephalus
Hylaeus lineolatus
Hylaeus longimaculus
Hylaeus maderensis
Hylaeus mariannae
Hylaeus meridionalis
Hylaeus moniae
Hylaeus nigrifacies
Hylaeus nigritus
Hylaeus nivaliformis
Hylaeus nivalis
Hylaeus pallidicornis
Hylaeus paulus
Hylaeus pectoralis
Hylaeus penalaris
Hylaeus pfankuchi
Hylaeus pictipes
Hylaeus pictus
Hylaeus pilosulus
Hylaeus punctatus
Hylaeus punctulatissimus
Hylaeus punctus
Hylaeus purpurissatus
Hylaeus pyrenaicus
Hylaeus rinki
Hylaeus rubicola
Hylaeus rugicollis
Hylaeus scutellaris
Hylaeus scutellatus
Hylaeus sidensis
Hylaeus signatus
Hylaeus sinuatus
Hylaeus soror
Hylaeus styriacus
Hylaeus sulphuripes
Hylaeus taeniolatus
Hylaeus teruelus
Hylaeus trifidus
Hylaeus trinotatus
Hylaeus tyrolensis
Hylaeus variegatus
Ceylalictus variegatus
Dufourea alpina
Dufourea balearica
Dufourea coeruleocephala
Dufourea cypria
Dufourea dentiventris
Dufourea fortunata
Dufourea gaullei
Dufourea graeca
Dufourea halictula
Dufourea inermis
Dufourea iris
Dufourea longiglossa
Dufourea lusitanica
Dufourea merceti
Dufourea minuta
Dufourea paradoxa
Dufourea similis
Dufourea styx
Dufourea trautmanni
Dufourea wolfi
Halictus adjikenticus
Halictus alfkenellus
Halictus asperulus
Halictus brunnescens
Halictus candiae
Halictus carinthiacus
Halictus centaureae
Halictus cochlearitarsis
Halictus compressus
Halictus consobrinus
Halictus constantinensis
Halictus crenicornis
Halictus fatsensis
Halictus frontalis
Halictus fulvipes
Halictus fumatipennis
Halictus graecus
Halictus grossellus
Halictus gruenwaldti
Halictus holomelaenus
Halictus jaramielicus
Halictus langobardicus
Halictus luganicus
Halictus lussinicus
Halictus maculatus
Halictus mediterranellus
Halictus minor
Halictus nicosiae
Halictus patellatus
Halictus pentheri
Halictus ponticus
Halictus pseudotetrazonius
Halictus pyrenaeus
Halictus quadricinctus
Halictus quadripartitus
Halictus resurgens
Halictus rossicus
Halictus rubicundus
Halictus rufipes
Halictus sajoi
Halictus scabiosae
Halictus senilis
Halictus sexcinctus
Halictus simplex
Halictus subsenilis
Halictus tetrazonianellus
Halictus tetrazonius
Halictus toparensis
Halictus tridivisus
Lasioglossum acephaloides
Lasioglossum aegyptiellum
Lasioglossum aeratum
Lasioglossum akroundicum
Lasioglossum albipes
Lasioglossum albocinctum
Lasioglossum albovirens
Lasioglossum algericolellum
Lasioglossum algirum
Lasioglossum alinense
Lasioglossum alpigenum
Lasioglossum andromeda
Lasioglossum anellum
Lasioglossum angusticeps
Lasioglossum angustipes
Lasioglossum annulipes
Lasioglossum aphrodite
Lasioglossum apostoli
Lasioglossum arctifrons
Lasioglossum ariadne
Lasioglossum articulare
Lasioglossum asellum
Lasioglossum aureimontanum
Lasioglossum aureolum
Lasioglossum bavaricum
Lasioglossum bicallosum
Lasioglossum bimaculatum
Lasioglossum bischoffi
Lasioglossum bluethgeni
Lasioglossum boreale
Lasioglossum brevicorne
Lasioglossum breviventre
Lasioglossum buccale
Lasioglossum calceatum
Lasioglossum callizonium
Lasioglossum capitale
Lasioglossum castilianum
Lasioglossum chalcodes
Lasioglossum clypeare
Lasioglossum clypeiferellum
Lasioglossum collopiense
Lasioglossum convexiusculum
Lasioglossum corsicanum
Lasioglossum corvinum
Lasioglossum costulatum
Lasioglossum crassepunctatum
Lasioglossum cristula
Lasioglossum cupromicans
Lasioglossum damascenum
Lasioglossum danuvium
Lasioglossum debilior
Lasioglossum denislucum
Lasioglossum discus
Lasioglossum dolichocephalum
Lasioglossum duckei
Lasioglossum dusmeti
Lasioglossum edessae
Lasioglossum elegans
Lasioglossum ellipticeps
Lasioglossum epipygiale
Lasioglossum erraticum
Lasioglossum euboeense
Lasioglossum eurasicum
Lasioglossum euxanthopus
Lasioglossum euxinicum
Lasioglossum fallax
Lasioglossum fratellum
